"ds","country","polygon_source","polygon_id","polygon_name","all_day_bing_tiles_visited_relative_change","all_day_ratio_single_tile_users","baseline_name","baseline_type"
"2020-05-22","USA","FIPS","09003","Hartford",-0.15531,0.21459,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-23","USA","FIPS","09003","Hartford",-0.19507,0.27327,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-24","USA","FIPS","09003","Hartford",-0.06886,0.25829,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-25","USA","FIPS","09003","Hartford",-0.31668,0.28229,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-26","USA","FIPS","09003","Hartford",-0.16703,0.23105,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-27","USA","FIPS","09003","Hartford",-0.15241,0.22883,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-28","USA","FIPS","09003","Hartford",-0.17348,0.23979,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-29","USA","FIPS","09003","Hartford",-0.18214,0.22418,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-30","USA","FIPS","09003","Hartford",-0.09152,0.22765,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-31","USA","FIPS","09003","Hartford",-0.05437,0.2609,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-01","USA","FIPS","09003","Hartford",-0.16044,0.22613,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-02","USA","FIPS","09003","Hartford",-0.15023,0.2244,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-03","USA","FIPS","09003","Hartford",-0.14739,0.21729,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-04","USA","FIPS","09003","Hartford",-0.13061,0.20942,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-05","USA","FIPS","09003","Hartford",-0.16616,0.21317,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-06","USA","FIPS","09003","Hartford",-0.08197,0.23031,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-07","USA","FIPS","09003","Hartford",-0.01856,0.24693,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-08","USA","FIPS","09003","Hartford",-0.13888,0.21478,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-09","USA","FIPS","09003","Hartford",-0.10997,0.21049,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-10","USA","FIPS","09003","Hartford",-0.1151,0.21079,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-11","USA","FIPS","09003","Hartford",-0.19042,0.24002,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-12","USA","FIPS","09003","Hartford",-0.11943,0.19343,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-13","USA","FIPS","09003","Hartford",-0.00767,0.2038,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-14","USA","FIPS","09003","Hartford",-0.0189,0.24782,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-15","USA","FIPS","09003","Hartford",-0.14123,0.21261,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-16","USA","FIPS","09003","Hartford",-0.09686,0.20505,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-17","USA","FIPS","09003","Hartford",-0.08229,0.19879,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-18","USA","FIPS","09003","Hartford",-0.09885,0.19965,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-19","USA","FIPS","09003","Hartford",-0.09214,0.18791,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-20","USA","FIPS","09003","Hartford",-0.00725,0.20226,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-21","USA","FIPS","09003","Hartford",0.01004,0.22572,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-22","USA","FIPS","09003","Hartford",-0.12159,0.20825,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-23","USA","FIPS","09003","Hartford",-0.09322,0.2051,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-24","USA","FIPS","09003","Hartford",-0.10184,0.20283,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-25","USA","FIPS","09003","Hartford",-0.07314,0.19819,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-26","USA","FIPS","09003","Hartford",-0.08369,0.18519,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-27","USA","FIPS","09003","Hartford",-0.08096,0.23018,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-28","USA","FIPS","09003","Hartford",-0.05418,0.25982,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-29","USA","FIPS","09003","Hartford",-0.14485,0.22281,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-30","USA","FIPS","09003","Hartford",-0.1178,0.21358,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-01","USA","FIPS","09003","Hartford",-0.09673,0.20496,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-02","USA","FIPS","09003","Hartford",-0.03136,0.1833,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-03","USA","FIPS","09003","Hartford",-0.11462,0.20414,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-04","USA","FIPS","09003","Hartford",-0.13399,0.2205,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-05","USA","FIPS","09003","Hartford",-0.00531,0.2318,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-06","USA","FIPS","09003","Hartford",-0.09957,0.20237,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-07","USA","FIPS","09003","Hartford",-0.0912,0.20304,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-08","USA","FIPS","09003","Hartford",-0.12921,0.20685,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-09","USA","FIPS","09003","Hartford",-0.0873,0.19655,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-10","USA","FIPS","09003","Hartford",-0.1375,0.19182,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-11","USA","FIPS","09003","Hartford",-0.06129,0.21513,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-12","USA","FIPS","09003","Hartford",0.02061,0.24309,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-13","USA","FIPS","09003","Hartford",-0.12515,0.20561,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-14","USA","FIPS","09003","Hartford",-0.07827,0.20206,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-15","USA","FIPS","09003","Hartford",-0.09043,0.19754,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-16","USA","FIPS","09003","Hartford",-0.07208,0.19071,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-17","USA","FIPS","09003","Hartford",-0.11207,0.19121,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-18","USA","FIPS","09003","Hartford",-0.00936,0.209,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-19","USA","FIPS","09003","Hartford",-0.00234,0.25201,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-20","USA","FIPS","09003","Hartford",-0.13823,0.21267,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-21","USA","FIPS","09003","Hartford",-0.08442,0.20414,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-22","USA","FIPS","09003","Hartford",-0.09106,0.20169,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-01","USA","FIPS","09005","Litchfield",0.00927,0.21291,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-02","USA","FIPS","09005","Litchfield",-0.00241,0.13561,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-03","USA","FIPS","09005","Litchfield",0.03469,0.13143,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-04","USA","FIPS","09005","Litchfield",-0.00338,0.14099,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-05","USA","FIPS","09005","Litchfield",0.02261,0.1271,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-06","USA","FIPS","09005","Litchfield",0.01742,0.1353,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-07","USA","FIPS","09005","Litchfield",0.02416,0.17511,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-08","USA","FIPS","09005","Litchfield",0.00323,0.22118,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-09","USA","FIPS","09005","Litchfield",0.02923,0.13177,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-10","USA","FIPS","09005","Litchfield",0.02857,0.13683,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-11","USA","FIPS","09005","Litchfield",0.01363,0.1345,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-12","USA","FIPS","09005","Litchfield",0.00269,0.14524,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-13","USA","FIPS","09005","Litchfield",-0.06942,0.15575,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-14","USA","FIPS","09005","Litchfield",-0.09307,0.21087,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-15","USA","FIPS","09005","Litchfield",-0.13077,0.26505,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-16","USA","FIPS","09005","Litchfield",-0.13498,0.18846,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-17","USA","FIPS","09005","Litchfield",-0.21621,0.21851,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-18","USA","FIPS","09005","Litchfield",-0.20893,0.2194,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-19","USA","FIPS","09005","Litchfield",-0.27861,0.25032,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-20","USA","FIPS","09005","Litchfield",-0.25916,0.2304,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-21","USA","FIPS","09005","Litchfield",-0.23334,0.28817,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-22","USA","FIPS","09005","Litchfield",-0.31456,0.35397,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-23","USA","FIPS","09005","Litchfield",-0.38937,0.34488,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-24","USA","FIPS","09005","Litchfield",-0.34664,0.30265,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-25","USA","FIPS","09005","Litchfield",-0.37481,0.31253,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-26","USA","FIPS","09005","Litchfield",-0.30756,0.27482,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-27","USA","FIPS","09005","Litchfield",-0.32208,0.26272,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-28","USA","FIPS","09005","Litchfield",-0.3804,0.34446,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-29","USA","FIPS","09005","Litchfield",-0.47904,0.43144,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-30","USA","FIPS","09005","Litchfield",-0.38708,0.31563,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-31","USA","FIPS","09005","Litchfield",-0.34046,0.29466,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-01","USA","FIPS","09005","Litchfield",-0.31827,0.2778,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-02","USA","FIPS","09005","Litchfield",-0.35726,0.30421,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-03","USA","FIPS","09005","Litchfield",-0.39902,0.30318,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-04","USA","FIPS","09005","Litchfield",-0.34006,0.31617,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-05","USA","FIPS","09005","Litchfield",-0.36745,0.37122,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-06","USA","FIPS","09005","Litchfield",-0.31851,0.28464,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-07","USA","FIPS","09005","Litchfield",-0.30501,0.27716,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-08","USA","FIPS","09005","Litchfield",-0.37988,0.30799,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-09","USA","FIPS","09005","Litchfield",-0.39646,0.32735,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-10","USA","FIPS","09005","Litchfield",-0.39525,0.31476,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-11","USA","FIPS","09005","Litchfield",-0.31181,0.31244,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-12","USA","FIPS","09005","Litchfield",-0.41458,0.39441,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-13","USA","FIPS","09005","Litchfield",-0.47096,0.37117,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-14","USA","FIPS","09005","Litchfield",-0.28187,0.28232,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-15","USA","FIPS","09005","Litchfield",-0.29402,0.28584,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-16","USA","FIPS","09005","Litchfield",-0.29981,0.2928,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-17","USA","FIPS","09005","Litchfield",-0.31054,0.26937,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-18","USA","FIPS","09005","Litchfield",-0.42085,0.38682,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-19","USA","FIPS","09005","Litchfield",-0.25798,0.33674,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-20","USA","FIPS","09005","Litchfield",-0.32685,0.28076,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-21","USA","FIPS","09005","Litchfield",-0.36633,0.32614,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-22","USA","FIPS","09005","Litchfield",-0.32382,0.29731,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-23","USA","FIPS","09005","Litchfield",-0.29818,0.292,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-24","USA","FIPS","09005","Litchfield",-0.38595,0.2943,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-25","USA","FIPS","09005","Litchfield",-0.20217,0.27719,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-26","USA","FIPS","09005","Litchfield",-0.37427,0.39696,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-27","USA","FIPS","09005","Litchfield",-0.35061,0.31223,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-28","USA","FIPS","09005","Litchfield",-0.23094,0.26697,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-29","USA","FIPS","09005","Litchfield",-0.2731,0.274,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-04-30","USA","FIPS","09005","Litchfield",-0.33447,0.30182,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-01","USA","FIPS","09005","Litchfield",-0.30999,0.26993,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-02","USA","FIPS","09005","Litchfield",-0.13816,0.24793,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-03","USA","FIPS","09005","Litchfield",-0.109,0.28257,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-04","USA","FIPS","09005","Litchfield",-0.23913,0.2591,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-05","USA","FIPS","09005","Litchfield",-0.21167,0.2444,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-06","USA","FIPS","09005","Litchfield",-0.27167,0.26683,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-07","USA","FIPS","09005","Litchfield",-0.19217,0.24146,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-08","USA","FIPS","09005","Litchfield",-0.24159,0.25585,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-09","USA","FIPS","09005","Litchfield",-0.24322,0.30043,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-10","USA","FIPS","09005","Litchfield",-0.13636,0.28082,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-11","USA","FIPS","09005","Litchfield",-0.28646,0.27878,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-12","USA","FIPS","09005","Litchfield",-0.17643,0.25137,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-13","USA","FIPS","09005","Litchfield",-0.18957,0.23968,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-14","USA","FIPS","09005","Litchfield",-0.15161,0.23182,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-15","USA","FIPS","09005","Litchfield",-0.20007,0.23074,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-16","USA","FIPS","09005","Litchfield",-0.08317,0.24552,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-17","USA","FIPS","09005","Litchfield",-0.11816,0.29338,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-18","USA","FIPS","09005","Litchfield",-0.21321,0.25616,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-19","USA","FIPS","09005","Litchfield",-0.14601,0.22715,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-20","USA","FIPS","09005","Litchfield",-0.12939,0.21714,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-21","USA","FIPS","09005","Litchfield",-0.11308,0.21325,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-22","USA","FIPS","09005","Litchfield",-0.11912,0.21144,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-23","USA","FIPS","09005","Litchfield",-0.18882,0.27367,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-24","USA","FIPS","09005","Litchfield",-0.05294,0.25571,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-25","USA","FIPS","09005","Litchfield",-0.32862,0.27683,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-26","USA","FIPS","09005","Litchfield",-0.10986,0.21277,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-27","USA","FIPS","09005","Litchfield",-0.13837,0.22526,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-28","USA","FIPS","09005","Litchfield",-0.14587,0.23701,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-29","USA","FIPS","09005","Litchfield",-0.17161,0.21909,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-30","USA","FIPS","09005","Litchfield",-0.05376,0.22596,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-05-31","USA","FIPS","09005","Litchfield",-0.03298,0.26082,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-01","USA","FIPS","09005","Litchfield",-0.13721,0.22532,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-02","USA","FIPS","09005","Litchfield",-0.0975,0.21448,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-03","USA","FIPS","09005","Litchfield",-0.13361,0.20464,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-04","USA","FIPS","09005","Litchfield",-0.09188,0.19808,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-05","USA","FIPS","09005","Litchfield",-0.14579,0.19273,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-06","USA","FIPS","09005","Litchfield",-0.07137,0.23082,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-07","USA","FIPS","09005","Litchfield",-0.00919,0.24354,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-08","USA","FIPS","09005","Litchfield",-0.11458,0.20017,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-09","USA","FIPS","09005","Litchfield",-0.0721,0.20075,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-10","USA","FIPS","09005","Litchfield",-0.08865,0.1959,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-11","USA","FIPS","09005","Litchfield",-0.15935,0.21714,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-12","USA","FIPS","09005","Litchfield",-0.06743,0.18171,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-13","USA","FIPS","09005","Litchfield",-0.00426,0.20706,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-14","USA","FIPS","09005","Litchfield",-0.01203,0.25095,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-15","USA","FIPS","09005","Litchfield",-0.09667,0.21136,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-16","USA","FIPS","09005","Litchfield",-0.06073,0.18833,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-17","USA","FIPS","09005","Litchfield",-0.07306,0.17961,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-18","USA","FIPS","09005","Litchfield",-0.03645,0.18485,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-19","USA","FIPS","09005","Litchfield",-0.08527,0.18159,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-20","USA","FIPS","09005","Litchfield",0.01895,0.1997,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-21","USA","FIPS","09005","Litchfield",0.03334,0.22745,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-22","USA","FIPS","09005","Litchfield",-0.08314,0.20589,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-23","USA","FIPS","09005","Litchfield",-0.0626,0.20142,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-24","USA","FIPS","09005","Litchfield",-0.05277,0.18892,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-25","USA","FIPS","09005","Litchfield",-0.01609,0.17789,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-26","USA","FIPS","09005","Litchfield",-0.05396,0.1806,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-27","USA","FIPS","09005","Litchfield",-0.07527,0.22332,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-28","USA","FIPS","09005","Litchfield",-0.03315,0.24677,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-29","USA","FIPS","09005","Litchfield",-0.10252,0.21568,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-06-30","USA","FIPS","09005","Litchfield",-0.08196,0.19522,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-01","USA","FIPS","09005","Litchfield",-0.0768,0.19511,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-02","USA","FIPS","09005","Litchfield",0.00514,0.17448,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-03","USA","FIPS","09005","Litchfield",-0.12237,0.20789,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-04","USA","FIPS","09005","Litchfield",-0.12343,0.22634,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-05","USA","FIPS","09005","Litchfield",0.04003,0.21739,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-06","USA","FIPS","09005","Litchfield",-0.03081,0.19111,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-07","USA","FIPS","09005","Litchfield",-0.03304,0.19112,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-08","USA","FIPS","09005","Litchfield",-0.10849,0.20171,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-09","USA","FIPS","09005","Litchfield",-0.03085,0.17845,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-10","USA","FIPS","09005","Litchfield",-0.08054,0.18933,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-11","USA","FIPS","09005","Litchfield",-0.02851,0.22492,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-12","USA","FIPS","09005","Litchfield",0.02885,0.23849,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-13","USA","FIPS","09005","Litchfield",-0.07406,0.19689,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-14","USA","FIPS","09005","Litchfield",-0.03079,0.17944,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-15","USA","FIPS","09005","Litchfield",-0.01722,0.17696,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-16","USA","FIPS","09005","Litchfield",-0.01795,0.1725,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-17","USA","FIPS","09005","Litchfield",-0.0525,0.18318,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-18","USA","FIPS","09005","Litchfield",0.0142,0.20507,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-19","USA","FIPS","09005","Litchfield",0.04812,0.24633,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-20","USA","FIPS","09005","Litchfield",-0.06636,0.19864,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-21","USA","FIPS","09005","Litchfield",-0.01778,0.1861,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-07-22","USA","FIPS","09005","Litchfield",-0.05437,0.19116,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-01","USA","FIPS","09007","Middlesex",0.00573,0.19813,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-02","USA","FIPS","09007","Middlesex",0.01386,0.13,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-03","USA","FIPS","09007","Middlesex",0.0278,0.12004,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-04","USA","FIPS","09007","Middlesex",0.0617,0.11376,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-05","USA","FIPS","09007","Middlesex",0.03358,0.12343,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-06","USA","FIPS","09007","Middlesex",-0.01462,0.12441,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-07","USA","FIPS","09007","Middlesex",0.02336,0.16362,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-08","USA","FIPS","09007","Middlesex",0.05664,0.19665,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-09","USA","FIPS","09007","Middlesex",0.03708,0.12422,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-10","USA","FIPS","09007","Middlesex",0.02031,0.13643,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-11","USA","FIPS","09007","Middlesex",0.03426,0.12016,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-12","USA","FIPS","09007","Middlesex",-0.0153,0.129,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-13","USA","FIPS","09007","Middlesex",-0.10525,0.14062,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-14","USA","FIPS","09007","Middlesex",-0.09976,0.19548,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-15","USA","FIPS","09007","Middlesex",-0.137,0.26166,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-16","USA","FIPS","09007","Middlesex",-0.14591,0.1909,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-17","USA","FIPS","09007","Middlesex",-0.22286,0.24348,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-18","USA","FIPS","09007","Middlesex",-0.19422,0.22075,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-19","USA","FIPS","09007","Middlesex",-0.28725,0.26102,"full_february_except_presidents_day","DAY_OF_WEEK"
"2020-03-20","USA","FIPS","09007","Middlesex",-0.28742,0.23489,"full_february_except_presidents_day","DAY_OF_WEEK"
