"time","date","daily_hdeath","daily_hosp_adm","movavg.daily_hdeath","movavg.daily_hosp_adm","hcfr","smooth.hcfr","rel.hcfr","smooth.rel_haz"
46,2020-04-16,20,184,16.9285714285714,145.607142857143,0.111792452830189,0.102125209368527,1.09323928950918,0.984977380566345
47,2020-04-17,14,164,16.4285714285714,142.071428571429,0.106580166821131,0.102706755261832,1.04226737048423,0.990586275316315
48,2020-04-18,14,123,15.8571428571429,137.392857142857,0.10347238405966,0.103253534306734,1.01187578203541,0.995859850711912
49,2020-04-19,18,118,15.2142857142857,132.285714285714,0.0988399071925754,0.10376290325457,0.966573924972374,1.00077261314426
50,2020-04-20,13,103,14.9642857142857,131.214285714286,0.0980575707933536,0.104232218856676,0.958923311110797,1.00529906900448
51,2020-04-21,16,158,14.8928571428571,129.321428571429,0.0975895155628364,0.104658837864391,0.954346111535089,1.00941372468369
52,2020-04-22,15,134,14.8571428571429,127.107142857143,0.0994739359158297,0.105040117029051,0.972774210352925,1.01309108657301
53,2020-04-23,14,125,14.6785714285714,126.5,0.0992274263640753,0.105373413101992,0.970363547375286,1.01630566106357
54,2020-04-24,9,110,14.5357142857143,122.464285714286,0.0983329306595796,0.105656082834553,0.96161610670559,1.01903195454648
55,2020-04-25,11,106,14.8571428571429,119.714285714286,0.100897404802328,0.105885482978069,0.986694578631078,1.02124447341287
56,2020-04-26,17,90,15.1071428571429,117.714285714286,0.103752759381898,0.106058970283878,1.0146176247119,1.02291772405387
57,2020-04-27,16,124,15.0714285714286,116.678571428571,0.106083459024635,0.106173901503317,1.03740997211084,1.02402621286058
